Sku,Name,Description,Brand,CategoryName,SubCategoryName,Price,Currency,StockQuantity,Sizes,Colors,Material
WOM-JEWE-099,W for Woman Classic Jewellery,Elegant jewellery for women. Made with fine silk for an effortless look.,W for Woman,Women,Jewellery,2060.99,USD,102,One Size,Rose Pink,Silk
WOM-JEWE-100,Mango Classic Jewellery,Elegant jewellery for women. Made with fine silk for an effortless look.,Mango,Women,Jewellery,1634.99,USD,166,One Size,Coral|Royal Blue,Silk
WOM-SCAR-001,Mango Slim Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Mango,Women,Scarves,2297.99,USD,178,One Size,Mint Green|Teal,Suede
WOM-SCAR-002,Aurelia Urban Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Aurelia,Women,Scarves,1904.99,USD,98,One Size,Mustard|Teal,Suede
WOM-SCAR-003,AND Essential Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,AND,Women,Scarves,4749.99,USD,150,One Size,Burgundy,Gold-Plated
WOM-SCAR-004,W for Woman Designer Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,W for Woman,Women,Scarves,1201.99,USD,49,One Size,Mint Green|Mustard,Suede
WOM-SCAR-005,Only Premium Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Only,Women,Scarves,3995.99,USD,36,One Size,Ivory|Mauve|Rose Pink,Gold-Plated
WOM-SCAR-006,Global Desi Modern Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Global Desi,Women,Scarves,1885.99,USD,96,One Size,Mint Green|Teal|Coral,Silk
WOM-SCAR-007,AND Sporty Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,AND,Women,Scarves,908.99,USD,178,One Size,Burgundy,Leather
WOM-SCAR-008,Aurelia Premium Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Aurelia,Women,Scarves,4342.99,USD,152,One Size,Peach|Mint Green,Suede
WOM-SCAR-009,Zara Women Urban Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Zara Women,Women,Scarves,3408.99,USD,119,One Size,Coral|Mauve,Silk
WOM-SCAR-010,Biba Everyday Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Biba,Women,Scarves,2531.99,USD,13,One Size,Mustard|Peach|Coral,Silk
WOM-SCAR-011,Biba Sporty Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Biba,Women,Scarves,4834.99,USD,168,One Size,Mauve|Burgundy,Suede
WOM-SCAR-012,Zara Women Vintage Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Zara Women,Women,Scarves,5550.99,USD,184,One Size,Royal Blue|Teal|Mustard,Suede
WOM-SCAR-013,FabIndia Urban Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,FabIndia,Women,Scarves,1287.99,USD,173,One Size,Burgundy,Leather
WOM-SCAR-014,Only Urban Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Only,Women,Scarves,641.99,USD,153,One Size,Ivory|Teal,Leather
WOM-SCAR-015,Mango Classic Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Mango,Women,Scarves,808.99,USD,118,One Size,Royal Blue|Ivory,Suede
WOM-SCAR-016,W for Woman Urban Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,W for Woman,Women,Scarves,2944.99,USD,1,One Size,Mustard|Ivory|Teal,Suede
WOM-SCAR-017,Aurelia Sporty Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Aurelia,Women,Scarves,1030.99,USD,69,One Size,Rose Pink|Mint Green,Silk
WOM-SCAR-018,AND Essential Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,AND,Women,Scarves,2324.99,USD,179,One Size,Mauve,Leather
WOM-SCAR-019,Mango Sporty Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Mango,Women,Scarves,3588.99,USD,108,One Size,Rose Pink|Teal,Suede
WOM-SCAR-020,W for Woman Slim Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,W for Woman,Women,Scarves,1932.99,USD,132,One Size,Ivory|Mauve,Gold-Plated
WOM-SCAR-021,Mango Modern Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Mango,Women,Scarves,2358.99,USD,193,One Size,Mint Green|Burgundy|Royal Blue,Leather
WOM-SCAR-022,Vero Moda Classic Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Vero Moda,Women,Scarves,3361.99,USD,136,One Size,Rose Pink,Suede
WOM-SCAR-023,FabIndia Vintage Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,FabIndia,Women,Scarves,5514.99,USD,40,One Size,Rose Pink|Burgundy|Mint Green,Suede
WOM-SCAR-024,Mango Everyday Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Mango,Women,Scarves,2695.99,USD,75,One Size,Burgundy|Mint Green|Peach,Gold-Plated
WOM-SCAR-025,Aurelia Everyday Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Aurelia,Women,Scarves,2991.99,USD,42,One Size,Royal Blue|Mustard|Mauve,Leather
WOM-SCAR-026,Only Premium Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Only,Women,Scarves,4279.99,USD,77,One Size,Peach|Mustard,Leather
WOM-SCAR-027,Vero Moda Signature Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Vero Moda,Women,Scarves,2235.99,USD,38,One Size,Mustard|Coral|Royal Blue,Leather
WOM-SCAR-028,Vero Moda Sporty Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Vero Moda,Women,Scarves,667.99,USD,68,One Size,Mint Green|Burgundy|Mustard,Silk
WOM-SCAR-029,Global Desi Signature Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Global Desi,Women,Scarves,4041.99,USD,28,One Size,Mint Green,Silk
WOM-SCAR-030,W for Woman Slim Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,W for Woman,Women,Scarves,5194.99,USD,176,One Size,Mint Green,Suede
WOM-SCAR-031,Vero Moda Urban Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Vero Moda,Women,Scarves,829.99,USD,146,One Size,Rose Pink,Suede
WOM-SCAR-032,W for Woman Designer Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,W for Woman,Women,Scarves,4904.99,USD,199,One Size,Mauve|Teal|Ivory,Gold-Plated
WOM-SCAR-033,Mango Sporty Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Mango,Women,Scarves,4758.99,USD,122,One Size,Peach|Royal Blue,Leather
WOM-SCAR-034,AND Essential Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,AND,Women,Scarves,2501.99,USD,112,One Size,Mint Green|Teal,Gold-Plated
WOM-SCAR-035,Aurelia Vintage Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Aurelia,Women,Scarves,4541.99,USD,101,One Size,Coral|Royal Blue,Gold-Plated
WOM-SCAR-036,Mango Modern Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Mango,Women,Scarves,4675.99,USD,48,One Size,Ivory|Mint Green,Silk
WOM-SCAR-037,FabIndia Slim Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,FabIndia,Women,Scarves,1162.99,USD,145,One Size,Peach,Silk
WOM-SCAR-038,Zara Women Urban Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Zara Women,Women,Scarves,1376.99,USD,200,One Size,Peach,Suede
WOM-SCAR-039,Biba Signature Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Biba,Women,Scarves,3587.99,USD,99,One Size,Royal Blue|Mint Green|Burgundy,Gold-Plated
WOM-SCAR-040,Only Vintage Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Only,Women,Scarves,1748.99,USD,115,One Size,Mustard,Suede
WOM-SCAR-041,Aurelia Everyday Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Aurelia,Women,Scarves,952.99,USD,26,One Size,Rose Pink|Coral,Suede
WOM-SCAR-042,Biba Urban Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Biba,Women,Scarves,3981.99,USD,55,One Size,Mint Green|Coral|Mauve,Silk
WOM-SCAR-043,Aurelia Slim Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Aurelia,Women,Scarves,1702.99,USD,4,One Size,Teal,Silk
WOM-SCAR-044,Biba Urban Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Biba,Women,Scarves,2334.99,USD,57,One Size,Burgundy,Gold-Plated
WOM-SCAR-045,Zara Women Relaxed Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Zara Women,Women,Scarves,2417.99,USD,56,One Size,Mauve|Mint Green|Ivory,Silk
WOM-SCAR-046,Mango Premium Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Mango,Women,Scarves,5124.99,USD,89,One Size,Mauve,Suede
WOM-SCAR-047,Vero Moda Signature Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Vero Moda,Women,Scarves,4680.99,USD,116,One Size,Rose Pink|Burgundy|Mint Green,Leather
WOM-SCAR-048,FabIndia Classic Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,FabIndia,Women,Scarves,5326.99,USD,184,One Size,Mustard|Ivory,Gold-Plated
WOM-SCAR-049,Global Desi Relaxed Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Global Desi,Women,Scarves,5072.99,USD,20,One Size,Coral|Teal|Mauve,Leather
WOM-SCAR-050,Zara Women Modern Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Zara Women,Women,Scarves,1026.99,USD,95,One Size,Mint Green|Royal Blue,Suede
WOM-SCAR-051,Zara Women Slim Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Zara Women,Women,Scarves,3502.99,USD,131,One Size,Mauve,Silk
WOM-SCAR-052,Global Desi Urban Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Global Desi,Women,Scarves,1473.99,USD,116,One Size,Mint Green|Mauve|Burgundy,Leather
WOM-SCAR-053,Mango Vintage Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Mango,Women,Scarves,1866.99,USD,57,One Size,Rose Pink|Mint Green|Mustard,Suede
WOM-SCAR-054,Biba Urban Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Biba,Women,Scarves,4595.99,USD,47,One Size,Royal Blue,Suede
WOM-SCAR-055,Biba Sporty Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Biba,Women,Scarves,5004.99,USD,187,One Size,Rose Pink|Ivory,Silk
WOM-SCAR-056,Biba Signature Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Biba,Women,Scarves,1248.99,USD,9,One Size,Burgundy|Mint Green|Ivory,Leather
WOM-SCAR-057,AND Slim Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,AND,Women,Scarves,2322.99,USD,181,One Size,Burgundy|Ivory|Peach,Silk
WOM-SCAR-058,W for Woman Essential Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,W for Woman,Women,Scarves,3470.99,USD,45,One Size,Teal|Royal Blue|Mint Green,Silk
WOM-SCAR-059,FabIndia Vintage Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,FabIndia,Women,Scarves,1284.99,USD,73,One Size,Peach,Silk
WOM-SCAR-060,Only Vintage Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Only,Women,Scarves,2485.99,USD,153,One Size,Ivory,Silk
WOM-SCAR-061,Zara Women Signature Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Zara Women,Women,Scarves,2830.99,USD,60,One Size,Teal,Suede
WOM-SCAR-062,AND Urban Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,AND,Women,Scarves,2149.99,USD,112,One Size,Mint Green,Suede
WOM-SCAR-063,Global Desi Designer Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Global Desi,Women,Scarves,2301.99,USD,51,One Size,Coral|Burgundy,Silk
WOM-SCAR-064,Aurelia Everyday Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Aurelia,Women,Scarves,3055.99,USD,142,One Size,Mint Green|Peach,Silk
WOM-SCAR-065,Aurelia Premium Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Aurelia,Women,Scarves,5050.99,USD,65,One Size,Teal|Burgundy|Rose Pink,Leather
WOM-SCAR-066,Aurelia Urban Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Aurelia,Women,Scarves,4796.99,USD,43,One Size,Royal Blue,Silk
WOM-SCAR-067,Global Desi Slim Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Global Desi,Women,Scarves,765.99,USD,69,One Size,Mustard,Suede
WOM-SCAR-068,W for Woman Vintage Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,W for Woman,Women,Scarves,1315.99,USD,145,One Size,Royal Blue|Ivory,Suede
WOM-SCAR-069,Biba Sporty Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Biba,Women,Scarves,712.99,USD,158,One Size,Burgundy|Rose Pink|Royal Blue,Leather
WOM-SCAR-070,Aurelia Modern Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Aurelia,Women,Scarves,4491.99,USD,41,One Size,Coral|Ivory,Gold-Plated
WOM-SCAR-071,Biba Sporty Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Biba,Women,Scarves,716.99,USD,128,One Size,Mauve|Ivory|Teal,Suede
WOM-SCAR-072,FabIndia Slim Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,FabIndia,Women,Scarves,4388.99,USD,158,One Size,Royal Blue|Coral|Rose Pink,Leather
WOM-SCAR-073,FabIndia Classic Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,FabIndia,Women,Scarves,5136.99,USD,117,One Size,Mint Green|Ivory|Mauve,Leather
WOM-SCAR-074,Global Desi Essential Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Global Desi,Women,Scarves,2632.99,USD,42,One Size,Ivory|Mustard|Mint Green,Leather
WOM-SCAR-075,W for Woman Modern Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,W for Woman,Women,Scarves,5275.99,USD,126,One Size,Coral|Ivory,Suede
WOM-SCAR-076,Mango Signature Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Mango,Women,Scarves,5068.99,USD,196,One Size,Teal|Peach,Suede
WOM-SCAR-077,AND Urban Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,AND,Women,Scarves,4726.99,USD,80,One Size,Peach|Mauve,Leather
WOM-SCAR-078,Only Classic Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Only,Women,Scarves,5136.99,USD,143,One Size,Coral|Ivory,Silk
WOM-SCAR-079,Vero Moda Everyday Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Vero Moda,Women,Scarves,1063.99,USD,40,One Size,Teal|Burgundy,Leather
WOM-SCAR-080,Aurelia Slim Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Aurelia,Women,Scarves,4943.99,USD,159,One Size,Mauve|Mustard,Gold-Plated
WOM-SCAR-081,Biba Essential Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Biba,Women,Scarves,2099.99,USD,137,One Size,Peach|Rose Pink|Coral,Gold-Plated
WOM-SCAR-082,Only Designer Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Only,Women,Scarves,1416.99,USD,0,One Size,Coral|Teal,Leather
WOM-SCAR-083,FabIndia Vintage Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,FabIndia,Women,Scarves,3299.99,USD,5,One Size,Mauve,Leather
WOM-SCAR-084,FabIndia Designer Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,FabIndia,Women,Scarves,5440.99,USD,150,One Size,Mustard|Teal,Gold-Plated
WOM-SCAR-085,Global Desi Premium Scarves,Elegant scarves for women. Made with fine silk for an effortless look.,Global Desi,Women,Scarves,645.99,USD,165,One Size,Mauve|Mustard|Coral,Silk
WOM-SCAR-086,Biba Urban Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Biba,Women,Scarves,4530.99,USD,15,One Size,Mustard,Gold-Plated
WOM-SCAR-087,Biba Urban Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Biba,Women,Scarves,3977.99,USD,71,One Size,Mustard,Gold-Plated
WOM-SCAR-088,Biba Urban Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,Biba,Women,Scarves,3758.99,USD,88,One Size,Rose Pink,Leather
WOM-SCAR-089,FabIndia Classic Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,FabIndia,Women,Scarves,958.99,USD,60,One Size,Coral|Burgundy|Royal Blue,Suede
WOM-SCAR-090,Mango Essential Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Mango,Women,Scarves,3236.99,USD,62,One Size,Coral,Suede
WOM-SCAR-091,FabIndia Sporty Scarves,Elegant scarves for women. Made with fine leather for an effortless look.,FabIndia,Women,Scarves,1181.99,USD,96,One Size,Mustard,Leather
WOM-SCAR-092,Biba Everyday Scarves,Elegant scarves for women. Made with fine suede for an effortless look.,Biba,Women,Scarves,2157.99,USD,122,One Size,Royal Blue|Mustard,Suede
WOM-SCAR-093,FabIndia Premium Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,FabIndia,Women,Scarves,4774.99,USD,7,One Size,Mauve|Royal Blue,Gold-Plated
WOM-SCAR-094,FabIndia Slim Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,FabIndia,Women,Scarves,3281.99,USD,9,One Size,Coral,Gold-Plated
WOM-SCAR-095,Aurelia Relaxed Scarves,Elegant scarves for women. Made with fine gold-plated for an effortless look.,Aurelia,Women,Scarves,2063.99,USD,197,One Size,Peach|Royal Blue|Mustard,Gold-Plated
